M,Rank,Lunar_Month,lunar_day,Source,colony_id,Tank,RO,Temp
M1,1,Sep,26,IL,I1,T1,NA,NA
M1,2,Sep,27,IL,I1,T1,NA,NA
M1,3,Sep,28,IL,I1,T1,NA,NA
M1,4,Sep,29,IL,I1,T1,NA,NA
M1,5,Oct,1,IL,I1,T1,3,NA
M1,6,Oct,2,IL,I1,T1,0,NA
M1,7,Oct,3,IL,I1,T1,19,NA
M1,8,Oct,4,IL,I1,T1,11,NA
M1,9,Oct,5,IL,I1,T1,16,NA
M1,10,Oct,6,IL,I1,T1,18,NA
M1,11,Oct,7,IL,I1,T1,2,NA
M1,12,Oct,8,IL,I1,T1,6,NA
M1,13,Oct,9,IL,I1,T1,1,NA
M1,14,Oct,10,IL,I1,T1,0,26.15322222
M1,15,Oct,11,IL,I1,T1,0,25.82140972
M1,16,Oct,12,IL,I1,T1,0,26.21244444
M1,17,Oct,13,IL,I1,T1,0,25.99104861
M1,18,Oct,14,IL,I1,T1,0,25.66329167
M1,19,Oct,15,IL,I1,T1,0,25.88149306
M1,20,Oct,16,IL,I1,T1,0,26.04179861
M1,21,Oct,17,IL,I1,T1,0,25.71577083
M1,22,Oct,18,IL,I1,T1,0,26.05463194
M1,23,Oct,19,IL,I1,T1,0,26.19965278
M1,24,Oct,20,IL,I1,T1,NA,25.88213889
M1,25,Oct,21,IL,I1,T1,NA,25.56190972
M1,26,Oct,22,IL,I1,T1,NA,25.95595139
M1,27,Oct,23,IL,I1,T1,NA,26.56115278
M1,28,Oct,24,IL,I1,T1,NA,26.25649306
M1,1,Sep,26,IL,I2,T1,NA,NA
M1,2,Sep,27,IL,I2,T1,NA,NA
M1,3,Sep,28,IL,I2,T1,NA,NA
M1,4,Sep,29,IL,I2,T1,NA,NA
M1,5,Oct,1,IL,I2,T1,0,NA
M1,6,Oct,2,IL,I2,T1,0,NA
M1,7,Oct,3,IL,I2,T1,8,NA
M1,8,Oct,4,IL,I2,T1,12,NA
M1,9,Oct,5,IL,I2,T1,1,NA
M1,10,Oct,6,IL,I2,T1,3,NA
M1,11,Oct,7,IL,I2,T1,5,NA
M1,12,Oct,8,IL,I2,T1,35,NA
M1,13,Oct,9,IL,I2,T1,67,NA
M1,14,Oct,10,IL,I2,T1,73,26.15322222
M1,15,Oct,11,IL,I2,T1,34,25.82140972
M1,16,Oct,12,IL,I2,T1,70,26.21244444
M1,17,Oct,13,IL,I2,T1,49,25.99104861
M1,18,Oct,14,IL,I2,T1,0,25.66329167
M1,19,Oct,15,IL,I2,T1,0,25.88149306
M1,20,Oct,16,IL,I2,T1,0,26.04179861
M1,21,Oct,17,IL,I2,T1,0,25.71577083
M1,22,Oct,18,IL,I2,T1,0,26.05463194
M1,23,Oct,19,IL,I2,T1,0,26.19965278
M1,24,Oct,20,IL,I2,T1,NA,25.88213889
M1,25,Oct,21,IL,I2,T1,NA,25.56190972
M1,26,Oct,22,IL,I2,T1,NA,25.95595139
M1,27,Oct,23,IL,I2,T1,NA,26.56115278
M1,28,Oct,24,IL,I2,T1,NA,26.25649306
M1,1,Sep,26,IL,I3,T1,NA,NA
M1,2,Sep,27,IL,I3,T1,NA,NA
M1,3,Sep,28,IL,I3,T1,NA,NA
M1,4,Sep,29,IL,I3,T1,NA,NA
M1,5,Oct,1,IL,I3,T1,0,NA
M1,6,Oct,2,IL,I3,T1,1,NA
M1,7,Oct,3,IL,I3,T1,3,NA
M1,8,Oct,4,IL,I3,T1,8,NA
M1,9,Oct,5,IL,I3,T1,107,NA
M1,10,Oct,6,IL,I3,T1,256,NA
M1,11,Oct,7,IL,I3,T1,121,NA
M1,12,Oct,8,IL,I3,T1,58,NA
M1,13,Oct,9,IL,I3,T1,84,NA
M1,14,Oct,10,IL,I3,T1,22,26.15322222
M1,15,Oct,11,IL,I3,T1,55,25.82140972
M1,16,Oct,12,IL,I3,T1,5,26.21244444
M1,17,Oct,13,IL,I3,T1,0,25.99104861
M1,18,Oct,14,IL,I3,T1,0,25.66329167
M1,19,Oct,15,IL,I3,T1,0,25.88149306
M1,20,Oct,16,IL,I3,T1,0,26.04179861
M1,21,Oct,17,IL,I3,T1,0,25.71577083
M1,22,Oct,18,IL,I3,T1,0,26.05463194
M1,23,Oct,19,IL,I3,T1,0,26.19965278
M1,24,Oct,20,IL,I3,T1,NA,25.88213889
M1,25,Oct,21,IL,I3,T1,NA,25.56190972
M1,26,Oct,22,IL,I3,T1,NA,25.95595139
M1,27,Oct,23,IL,I3,T1,NA,26.56115278
M1,28,Oct,24,IL,I3,T1,NA,26.25649306
M1,1,Sep,26,IL,I4,T2,NA,NA
M1,2,Sep,27,IL,I4,T2,NA,NA
M1,3,Sep,28,IL,I4,T2,NA,NA
M1,4,Sep,29,IL,I4,T2,NA,NA
M1,5,Oct,1,IL,I4,T2,0,NA
M1,6,Oct,2,IL,I4,T2,1,NA
M1,7,Oct,3,IL,I4,T2,0,NA
M1,8,Oct,4,IL,I4,T2,12,NA
M1,9,Oct,5,IL,I4,T2,43,NA
M1,10,Oct,6,IL,I4,T2,11,NA
M1,11,Oct,7,IL,I4,T2,82,NA
M1,12,Oct,8,IL,I4,T2,104,NA
M1,13,Oct,9,IL,I4,T2,104,NA
M1,14,Oct,10,IL,I4,T2,400,26.07377778
M1,15,Oct,11,IL,I4,T2,366,25.8184375
M1,16,Oct,12,IL,I4,T2,431,26.20024306
M1,17,Oct,13,IL,I4,T2,154,25.99370139
M1,18,Oct,14,IL,I4,T2,152,25.68945833
M1,19,Oct,15,IL,I4,T2,95,25.83132639
M1,20,Oct,16,IL,I4,T2,24,25.98633333
M1,21,Oct,17,IL,I4,T2,49,25.63951389
M1,22,Oct,18,IL,I4,T2,12,25.882875
M1,23,Oct,19,IL,I4,T2,0,26.12098611
M1,24,Oct,20,IL,I4,T2,6,25.86925
M1,25,Oct,21,IL,I4,T2,0,25.5625625
M1,26,Oct,22,IL,I4,T2,0,25.89424306
M1,27,Oct,23,IL,I4,T2,0,26.49250694
M1,28,Oct,24,IL,I4,T2,NA,26.14325694
M1,1,Sep,26,IL,I5,T2,NA,NA
M1,2,Sep,27,IL,I5,T2,NA,NA
M1,3,Sep,28,IL,I5,T2,NA,NA
M1,4,Sep,29,IL,I5,T2,NA,NA
M1,5,Oct,1,IL,I5,T2,3,NA
M1,6,Oct,2,IL,I5,T2,9,NA
M1,7,Oct,3,IL,I5,T2,20,NA
M1,8,Oct,4,IL,I5,T2,6,NA
M1,9,Oct,5,IL,I5,T2,11,NA
M1,10,Oct,6,IL,I5,T2,70,NA
M1,11,Oct,7,IL,I5,T2,22,NA
M1,12,Oct,8,IL,I5,T2,13,NA
M1,13,Oct,9,IL,I5,T2,6,NA
M1,14,Oct,10,IL,I5,T2,3,26.07377778
M1,15,Oct,11,IL,I5,T2,1,25.8184375
M1,16,Oct,12,IL,I5,T2,2,26.20024306
M1,17,Oct,13,IL,I5,T2,0,25.99370139
M1,18,Oct,14,IL,I5,T2,0,25.68945833
M1,19,Oct,15,IL,I5,T2,0,25.83132639
M1,20,Oct,16,IL,I5,T2,0,25.98633333
M1,21,Oct,17,IL,I5,T2,0,25.63951389
M1,22,Oct,18,IL,I5,T2,0,25.882875
M1,23,Oct,19,IL,I5,T2,0,26.12098611
M1,24,Oct,20,IL,I5,T2,NA,25.86925
M1,25,Oct,21,IL,I5,T2,NA,25.5625625
M1,26,Oct,22,IL,I5,T2,NA,25.89424306
M1,27,Oct,23,IL,I5,T2,NA,26.49250694
M1,28,Oct,24,IL,I5,T2,NA,26.14325694
M1,1,Sep,26,IL,I6,T2,NA,NA
M1,2,Sep,27,IL,I6,T2,NA,NA
M1,3,Sep,28,IL,I6,T2,NA,NA
M1,4,Sep,29,IL,I6,T2,NA,NA
M1,5,Oct,1,IL,I6,T2,0,NA
M1,6,Oct,2,IL,I6,T2,0,NA
M1,7,Oct,3,IL,I6,T2,0,NA
M1,8,Oct,4,IL,I6,T2,0,NA
M1,9,Oct,5,IL,I6,T2,0,NA
M1,10,Oct,6,IL,I6,T2,3,NA
M1,11,Oct,7,IL,I6,T2,6,NA
M1,12,Oct,8,IL,I6,T2,10,NA
M1,13,Oct,9,IL,I6,T2,7,NA
M1,14,Oct,10,IL,I6,T2,13,26.07377778
M1,15,Oct,11,IL,I6,T2,13,25.8184375
M1,16,Oct,12,IL,I6,T2,7,26.20024306
M1,17,Oct,13,IL,I6,T2,0,25.99370139
M1,18,Oct,14,IL,I6,T2,6,25.68945833
M1,19,Oct,15,IL,I6,T2,3,25.83132639
M1,20,Oct,16,IL,I6,T2,0,25.98633333
M1,21,Oct,17,IL,I6,T2,0,25.63951389
M1,22,Oct,18,IL,I6,T2,0,25.882875
M1,23,Oct,19,IL,I6,T2,0,26.12098611
M1,24,Oct,20,IL,I6,T2,NA,25.86925
M1,25,Oct,21,IL,I6,T2,NA,25.5625625
M1,26,Oct,22,IL,I6,T2,NA,25.89424306
M1,27,Oct,23,IL,I6,T2,NA,26.49250694
M1,28,Oct,24,IL,I6,T2,NA,26.14325694
M1,1,Sep,26,IL,I7,T3,NA,NA
M1,2,Sep,27,IL,I7,T3,NA,NA
M1,3,Sep,28,IL,I7,T3,NA,NA
M1,4,Sep,29,IL,I7,T3,NA,NA
M1,5,Oct,1,IL,I7,T3,0,NA
M1,6,Oct,2,IL,I7,T3,1,NA
M1,7,Oct,3,IL,I7,T3,1,NA
M1,8,Oct,4,IL,I7,T3,3,NA
M1,9,Oct,5,IL,I7,T3,2,NA
M1,10,Oct,6,IL,I7,T3,0,NA
M1,11,Oct,7,IL,I7,T3,2,NA
M1,12,Oct,8,IL,I7,T3,15,NA
M1,13,Oct,9,IL,I7,T3,0,NA
M1,14,Oct,10,IL,I7,T3,3,26.12790741
M1,15,Oct,11,IL,I7,T3,2,25.89024306
M1,16,Oct,12,IL,I7,T3,0,25.94783333
M1,17,Oct,13,IL,I7,T3,2,25.63401389
M1,18,Oct,14,IL,I7,T3,0,25.48096528
M1,19,Oct,15,IL,I7,T3,0,25.70634028
M1,20,Oct,16,IL,I7,T3,0,25.80034028
M1,21,Oct,17,IL,I7,T3,0,25.4241875
M1,22,Oct,18,IL,I7,T3,0,25.88886806
M1,23,Oct,19,IL,I7,T3,0,25.92403472
M1,24,Oct,20,IL,I7,T3,NA,25.48961111
M1,25,Oct,21,IL,I7,T3,NA,25.21324306
M1,26,Oct,22,IL,I7,T3,NA,25.69167361
M1,27,Oct,23,IL,I7,T3,NA,26.31409722
M1,28,Oct,24,IL,I7,T3,NA,26.10539583
M1,1,Sep,26,IL,I8,T3,NA,NA
M1,2,Sep,27,IL,I8,T3,NA,NA
M1,3,Sep,28,IL,I8,T3,NA,NA
M1,4,Sep,29,IL,I8,T3,NA,NA
M1,5,Oct,1,IL,I8,T3,0,NA
M1,6,Oct,2,IL,I8,T3,0,NA
M1,7,Oct,3,IL,I8,T3,5,NA
M1,8,Oct,4,IL,I8,T3,0,NA
M1,9,Oct,5,IL,I8,T3,9,NA
M1,10,Oct,6,IL,I8,T3,8,NA
M1,11,Oct,7,IL,I8,T3,25,NA
M1,12,Oct,8,IL,I8,T3,4,NA
M1,13,Oct,9,IL,I8,T3,7,NA
M1,14,Oct,10,IL,I8,T3,48,26.12790741
M1,15,Oct,11,IL,I8,T3,77,25.89024306
M1,16,Oct,12,IL,I8,T3,109,25.94783333
M1,17,Oct,13,IL,I8,T3,190,25.63401389
M1,18,Oct,14,IL,I8,T3,60,25.48096528
M1,19,Oct,15,IL,I8,T3,120,25.70634028
M1,20,Oct,16,IL,I8,T3,41,25.80034028
M1,21,Oct,17,IL,I8,T3,0,25.4241875
M1,22,Oct,18,IL,I8,T3,38,25.88886806
M1,23,Oct,19,IL,I8,T3,17,25.92403472
M1,24,Oct,20,IL,I8,T3,12,25.48961111
M1,25,Oct,21,IL,I8,T3,23,25.21324306
M1,26,Oct,22,IL,I8,T3,1,25.69167361
M1,27,Oct,23,IL,I8,T3,1,26.31409722
M1,28,Oct,24,IL,I8,T3,NA,26.10539583
M1,1,Sep,26,IL,I9,T3,NA,NA
M1,2,Sep,27,IL,I9,T3,NA,NA
M1,3,Sep,28,IL,I9,T3,NA,NA
M1,4,Sep,29,IL,I9,T3,NA,NA
M1,5,Oct,1,IL,I9,T3,44,NA
M1,6,Oct,2,IL,I9,T3,74,NA
M1,7,Oct,3,IL,I9,T3,332,NA
M1,8,Oct,4,IL,I9,T3,689,NA
M1,9,Oct,5,IL,I9,T3,1193,NA
M1,10,Oct,6,IL,I9,T3,239,NA
M1,11,Oct,7,IL,I9,T3,150,NA
M1,12,Oct,8,IL,I9,T3,45,NA
M1,13,Oct,9,IL,I9,T3,12,NA
M1,14,Oct,10,IL,I9,T3,9,26.12790741
M1,15,Oct,11,IL,I9,T3,6,25.89024306
M1,16,Oct,12,IL,I9,T3,9,25.94783333
M1,17,Oct,13,IL,I9,T3,9,25.63401389
M1,18,Oct,14,IL,I9,T3,4,25.48096528
M1,19,Oct,15,IL,I9,T3,2,25.70634028
M1,20,Oct,16,IL,I9,T3,2,25.80034028
M1,21,Oct,17,IL,I9,T3,96,25.4241875
M1,22,Oct,18,IL,I9,T3,0,25.88886806
M1,23,Oct,19,IL,I9,T3,0,25.92403472
M1,24,Oct,20,IL,I9,T3,NA,25.48961111
M1,25,Oct,21,IL,I9,T3,NA,25.21324306
M1,26,Oct,22,IL,I9,T3,NA,25.69167361
M1,27,Oct,23,IL,I9,T3,NA,26.31409722
M1,28,Oct,24,IL,I9,T3,NA,26.10539583
M1,1,Sep,26,OL,O1,T1,NA,NA
M1,2,Sep,27,OL,O1,T1,NA,NA
M1,3,Sep,28,OL,O1,T1,NA,NA
M1,4,Sep,29,OL,O1,T1,NA,NA
M1,5,Oct,1,OL,O1,T1,5,NA
M1,6,Oct,2,OL,O1,T1,2,NA
M1,7,Oct,3,OL,O1,T1,10,NA
M1,8,Oct,4,OL,O1,T1,10,NA
M1,9,Oct,5,OL,O1,T1,6,NA
M1,10,Oct,6,OL,O1,T1,9,NA
M1,11,Oct,7,OL,O1,T1,9,NA
M1,12,Oct,8,OL,O1,T1,6,NA
M1,13,Oct,9,OL,O1,T1,0,NA
M1,14,Oct,10,OL,O1,T1,0,26.15322222
M1,15,Oct,11,OL,O1,T1,1,25.82140972
M1,16,Oct,12,OL,O1,T1,0,26.21244444
M1,17,Oct,13,OL,O1,T1,NA,25.99104861
M1,18,Oct,14,OL,O1,T1,NA,25.66329167
M1,19,Oct,15,OL,O1,T1,NA,25.88149306
M1,20,Oct,16,OL,O1,T1,NA,26.04179861
M1,21,Oct,17,OL,O1,T1,NA,25.71577083
M1,22,Oct,18,OL,O1,T1,NA,26.05463194
M1,23,Oct,19,OL,O1,T1,NA,26.19965278
M1,24,Oct,20,OL,O1,T1,NA,25.88213889
M1,25,Oct,21,OL,O1,T1,NA,25.56190972
M1,26,Oct,22,OL,O1,T1,NA,25.95595139
M1,27,Oct,23,OL,O1,T1,NA,26.56115278
M1,28,Oct,24,OL,O1,T1,NA,26.25649306
M1,1,Sep,26,OL,O2,T1,NA,NA
M1,2,Sep,27,OL,O2,T1,NA,NA
M1,3,Sep,28,OL,O2,T1,NA,NA
M1,4,Sep,29,OL,O2,T1,NA,NA
M1,5,Oct,1,OL,O2,T1,3,NA
M1,6,Oct,2,OL,O2,T1,4,NA
M1,7,Oct,3,OL,O2,T1,1,NA
M1,8,Oct,4,OL,O2,T1,2,NA
M1,9,Oct,5,OL,O2,T1,1,NA
M1,10,Oct,6,OL,O2,T1,2,NA
M1,11,Oct,7,OL,O2,T1,4,NA
M1,12,Oct,8,OL,O2,T1,1,NA
M1,13,Oct,9,OL,O2,T1,2,NA
M1,14,Oct,10,OL,O2,T1,0,26.15322222
M1,15,Oct,11,OL,O2,T1,0,25.82140972
M1,16,Oct,12,OL,O2,T1,0,26.21244444
M1,17,Oct,13,OL,O2,T1,NA,25.99104861
M1,18,Oct,14,OL,O2,T1,NA,25.66329167
M1,19,Oct,15,OL,O2,T1,NA,25.88149306
M1,20,Oct,16,OL,O2,T1,NA,26.04179861
M1,21,Oct,17,OL,O2,T1,NA,25.71577083
M1,22,Oct,18,OL,O2,T1,NA,26.05463194
M1,23,Oct,19,OL,O2,T1,NA,26.19965278
M1,24,Oct,20,OL,O2,T1,NA,25.88213889
M1,25,Oct,21,OL,O2,T1,NA,25.56190972
M1,26,Oct,22,OL,O2,T1,NA,25.95595139
M1,27,Oct,23,OL,O2,T1,NA,26.56115278
M1,28,Oct,24,OL,O2,T1,NA,26.25649306
M1,1,Sep,26,OL,O3,T1,NA,NA
M1,2,Sep,27,OL,O3,T1,NA,NA
M1,3,Sep,28,OL,O3,T1,NA,NA
M1,4,Sep,29,OL,O3,T1,NA,NA
M1,5,Oct,1,OL,O3,T1,0,NA
M1,6,Oct,2,OL,O3,T1,7,NA
M1,7,Oct,3,OL,O3,T1,3,NA
M1,8,Oct,4,OL,O3,T1,2,NA
M1,9,Oct,5,OL,O3,T1,1,NA
M1,10,Oct,6,OL,O3,T1,3,NA
M1,11,Oct,7,OL,O3,T1,1,NA
M1,12,Oct,8,OL,O3,T1,1,NA
M1,13,Oct,9,OL,O3,T1,0,NA
M1,14,Oct,10,OL,O3,T1,0,26.15322222
M1,15,Oct,11,OL,O3,T1,1,25.82140972
M1,16,Oct,12,OL,O3,T1,0,26.21244444
M1,17,Oct,13,OL,O3,T1,NA,25.99104861
M1,18,Oct,14,OL,O3,T1,NA,25.66329167
M1,19,Oct,15,OL,O3,T1,NA,25.88149306
M1,20,Oct,16,OL,O3,T1,NA,26.04179861
M1,21,Oct,17,OL,O3,T1,NA,25.71577083
M1,22,Oct,18,OL,O3,T1,NA,26.05463194
M1,23,Oct,19,OL,O3,T1,NA,26.19965278
M1,24,Oct,20,OL,O3,T1,NA,25.88213889
M1,25,Oct,21,OL,O3,T1,NA,25.56190972
M1,26,Oct,22,OL,O3,T1,NA,25.95595139
M1,27,Oct,23,OL,O3,T1,NA,26.56115278
M1,28,Oct,24,OL,O3,T1,NA,26.25649306
M1,1,Sep,26,OL,O4,T2,NA,NA
M1,2,Sep,27,OL,O4,T2,NA,NA
M1,3,Sep,28,OL,O4,T2,NA,NA
M1,4,Sep,29,OL,O4,T2,NA,NA
M1,5,Oct,1,OL,O4,T2,41,NA
M1,6,Oct,2,OL,O4,T2,22,NA
M1,7,Oct,3,OL,O4,T2,19,NA
M1,8,Oct,4,OL,O4,T2,10,NA
M1,9,Oct,5,OL,O4,T2,22,NA
M1,10,Oct,6,OL,O4,T2,17,NA
M1,11,Oct,7,OL,O4,T2,1,NA
M1,12,Oct,8,OL,O4,T2,3,NA
M1,13,Oct,9,OL,O4,T2,1,NA
M1,14,Oct,10,OL,O4,T2,1,26.07377778
M1,15,Oct,11,OL,O4,T2,12,25.8184375
M1,16,Oct,12,OL,O4,T2,0,26.20024306
M1,17,Oct,13,OL,O4,T2,NA,25.99370139
M1,18,Oct,14,OL,O4,T2,NA,25.68945833
M1,19,Oct,15,OL,O4,T2,NA,25.83132639
M1,20,Oct,16,OL,O4,T2,NA,25.98633333
M1,21,Oct,17,OL,O4,T2,NA,25.63951389
M1,22,Oct,18,OL,O4,T2,NA,25.882875
M1,23,Oct,19,OL,O4,T2,NA,26.12098611
M1,24,Oct,20,OL,O4,T2,NA,25.86925
M1,25,Oct,21,OL,O4,T2,NA,25.5625625
M1,26,Oct,22,OL,O4,T2,NA,25.89424306
M1,27,Oct,23,OL,O4,T2,NA,26.49250694
M1,28,Oct,24,OL,O4,T2,NA,26.14325694
M1,1,Sep,26,OL,O5,T2,NA,NA
M1,2,Sep,27,OL,O5,T2,NA,NA
M1,3,Sep,28,OL,O5,T2,NA,NA
M1,4,Sep,29,OL,O5,T2,NA,NA
M1,5,Oct,1,OL,O5,T2,16,NA
M1,6,Oct,2,OL,O5,T2,16,NA
M1,7,Oct,3,OL,O5,T2,19,NA
M1,8,Oct,4,OL,O5,T2,14,NA
M1,9,Oct,5,OL,O5,T2,16,NA
M1,10,Oct,6,OL,O5,T2,16,NA
M1,11,Oct,7,OL,O5,T2,12,NA
M1,12,Oct,8,OL,O5,T2,2,NA
M1,13,Oct,9,OL,O5,T2,2,NA
M1,14,Oct,10,OL,O5,T2,4,26.07377778
M1,15,Oct,11,OL,O5,T2,1,25.8184375
M1,16,Oct,12,OL,O5,T2,0,26.20024306
M1,17,Oct,13,OL,O5,T2,NA,25.99370139
M1,18,Oct,14,OL,O5,T2,NA,25.68945833
M1,19,Oct,15,OL,O5,T2,NA,25.83132639
M1,20,Oct,16,OL,O5,T2,NA,25.98633333
M1,21,Oct,17,OL,O5,T2,NA,25.63951389
M1,22,Oct,18,OL,O5,T2,NA,25.882875
M1,23,Oct,19,OL,O5,T2,NA,26.12098611
M1,24,Oct,20,OL,O5,T2,NA,25.86925
M1,25,Oct,21,OL,O5,T2,NA,25.5625625
M1,26,Oct,22,OL,O5,T2,NA,25.89424306
M1,27,Oct,23,OL,O5,T2,NA,26.49250694
M1,28,Oct,24,OL,O5,T2,NA,26.14325694
M1,1,Sep,26,OL,O6,T2,NA,NA
M1,2,Sep,27,OL,O6,T2,NA,NA
M1,3,Sep,28,OL,O6,T2,NA,NA
M1,4,Sep,29,OL,O6,T2,NA,NA
M1,5,Oct,1,OL,O6,T2,1,NA
M1,6,Oct,2,OL,O6,T2,13,NA
M1,7,Oct,3,OL,O6,T2,25,NA
M1,8,Oct,4,OL,O6,T2,5,NA
M1,9,Oct,5,OL,O6,T2,19,NA
M1,10,Oct,6,OL,O6,T2,19,NA
M1,11,Oct,7,OL,O6,T2,4,NA
M1,12,Oct,8,OL,O6,T2,11,NA
M1,13,Oct,9,OL,O6,T2,2,NA
M1,14,Oct,10,OL,O6,T2,9,26.07377778
M1,15,Oct,11,OL,O6,T2,1,25.8184375
M1,16,Oct,12,OL,O6,T2,0,26.20024306
M1,17,Oct,13,OL,O6,T2,NA,25.99370139
M1,18,Oct,14,OL,O6,T2,NA,25.68945833
M1,19,Oct,15,OL,O6,T2,NA,25.83132639
M1,20,Oct,16,OL,O6,T2,NA,25.98633333
M1,21,Oct,17,OL,O6,T2,NA,25.63951389
M1,22,Oct,18,OL,O6,T2,NA,25.882875
M1,23,Oct,19,OL,O6,T2,NA,26.12098611
M1,24,Oct,20,OL,O6,T2,NA,25.86925
M1,25,Oct,21,OL,O6,T2,NA,25.5625625
M1,26,Oct,22,OL,O6,T2,NA,25.89424306
M1,27,Oct,23,OL,O6,T2,NA,26.49250694
M1,28,Oct,24,OL,O6,T2,NA,26.14325694
M1,1,Sep,26,OL,O7,T3,NA,NA
M1,2,Sep,27,OL,O7,T3,NA,NA
M1,3,Sep,28,OL,O7,T3,NA,NA
M1,4,Sep,29,OL,O7,T3,NA,NA
M1,5,Oct,1,OL,O7,T3,0,NA
M1,6,Oct,2,OL,O7,T3,13,NA
M1,7,Oct,3,OL,O7,T3,2,NA
M1,8,Oct,4,OL,O7,T3,13,NA
M1,9,Oct,5,OL,O7,T3,6,NA
M1,10,Oct,6,OL,O7,T3,1,NA
M1,11,Oct,7,OL,O7,T3,0,NA
M1,12,Oct,8,OL,O7,T3,0,NA
M1,13,Oct,9,OL,O7,T3,0,NA
M1,14,Oct,10,OL,O7,T3,0,26.12790741
M1,15,Oct,11,OL,O7,T3,0,25.89024306
M1,16,Oct,12,OL,O7,T3,0,25.94783333
M1,17,Oct,13,OL,O7,T3,NA,25.63401389
M1,18,Oct,14,OL,O7,T3,NA,25.48096528
M1,19,Oct,15,OL,O7,T3,NA,25.70634028
M1,20,Oct,16,OL,O7,T3,NA,25.80034028
M1,21,Oct,17,OL,O7,T3,NA,25.4241875
M1,22,Oct,18,OL,O7,T3,NA,25.88886806
M1,23,Oct,19,OL,O7,T3,NA,25.92403472
M1,24,Oct,20,OL,O7,T3,NA,25.48961111
M1,25,Oct,21,OL,O7,T3,NA,25.21324306
M1,26,Oct,22,OL,O7,T3,NA,25.69167361
M1,27,Oct,23,OL,O7,T3,NA,26.31409722
M1,28,Oct,24,OL,O7,T3,NA,26.10539583
M1,1,Sep,26,OL,O8,T3,NA,NA
M1,2,Sep,27,OL,O8,T3,NA,NA
M1,3,Sep,28,OL,O8,T3,NA,NA
M1,4,Sep,29,OL,O8,T3,NA,NA
M1,5,Oct,1,OL,O8,T3,0,NA
M1,6,Oct,2,OL,O8,T3,7,NA
M1,7,Oct,3,OL,O8,T3,11,NA
M1,8,Oct,4,OL,O8,T3,3,NA
M1,9,Oct,5,OL,O8,T3,6,NA
M1,10,Oct,6,OL,O8,T3,4,NA
M1,11,Oct,7,OL,O8,T3,2,NA
M1,12,Oct,8,OL,O8,T3,0,NA
M1,13,Oct,9,OL,O8,T3,0,NA
M1,14,Oct,10,OL,O8,T3,0,26.12790741
M1,15,Oct,11,OL,O8,T3,0,25.89024306
M1,16,Oct,12,OL,O8,T3,0,25.94783333
M1,17,Oct,13,OL,O8,T3,NA,25.63401389
M1,18,Oct,14,OL,O8,T3,NA,25.48096528
M1,19,Oct,15,OL,O8,T3,NA,25.70634028
M1,20,Oct,16,OL,O8,T3,NA,25.80034028
M1,21,Oct,17,OL,O8,T3,NA,25.4241875
M1,22,Oct,18,OL,O8,T3,NA,25.88886806
M1,23,Oct,19,OL,O8,T3,NA,25.92403472
M1,24,Oct,20,OL,O8,T3,NA,25.48961111
M1,25,Oct,21,OL,O8,T3,NA,25.21324306
M1,26,Oct,22,OL,O8,T3,NA,25.69167361
M1,27,Oct,23,OL,O8,T3,NA,26.31409722
M1,28,Oct,24,OL,O8,T3,NA,26.10539583
M1,1,Sep,26,OL,O9,T3,NA,NA
M1,2,Sep,27,OL,O9,T3,NA,NA
M1,3,Sep,28,OL,O9,T3,NA,NA
M1,4,Sep,29,OL,O9,T3,NA,NA
M1,5,Oct,1,OL,O9,T3,4,NA
M1,6,Oct,2,OL,O9,T3,8,NA
M1,7,Oct,3,OL,O9,T3,5,NA
M1,8,Oct,4,OL,O9,T3,23,NA
M1,9,Oct,5,OL,O9,T3,3,NA
M1,10,Oct,6,OL,O9,T3,6,NA
M1,11,Oct,7,OL,O9,T3,3,NA
M1,12,Oct,8,OL,O9,T3,0,NA
M1,13,Oct,9,OL,O9,T3,0,NA
M1,14,Oct,10,OL,O9,T3,0,26.12790741
M1,15,Oct,11,OL,O9,T3,0,25.89024306
M1,16,Oct,12,OL,O9,T3,0,25.94783333
M1,17,Oct,13,OL,O9,T3,NA,25.63401389
M1,18,Oct,14,OL,O9,T3,NA,25.48096528
M1,19,Oct,15,OL,O9,T3,NA,25.70634028
M1,20,Oct,16,OL,O9,T3,NA,25.80034028
M1,21,Oct,17,OL,O9,T3,NA,25.4241875
M1,22,Oct,18,OL,O9,T3,NA,25.88886806
M1,23,Oct,19,OL,O9,T3,NA,25.92403472
M1,24,Oct,20,OL,O9,T3,NA,25.48961111
M1,25,Oct,21,OL,O9,T3,NA,25.21324306
M1,26,Oct,22,OL,O9,T3,NA,25.69167361
M1,27,Oct,23,OL,O9,T3,NA,26.31409722
M1,28,Oct,24,OL,O9,T3,NA,26.10539583
M2,1,Oct,26,IL,I1,T1,NA,25.51002083
M2,2,Oct,27,IL,I1,T1,NA,25.72272917
M2,3,Oct,28,IL,I1,T1,NA,26.31446528
M2,4,Oct,29,IL,I1,T1,NA,27.90640278
M2,5,Oct,30,IL,I1,T1,NA,28.39379167
M2,6,Nov,1,IL,I1,T1,NA,27.65970139
M2,7,Nov,2,IL,I1,T1,4,27.23138194
M2,8,Nov,3,IL,I1,T1,0,27.23614583
M2,9,Nov,4,IL,I1,T1,0,26.80969444
M2,10,Nov,5,IL,I1,T1,0,26.16579861
M2,11,Nov,6,IL,I1,T1,0,26.00052778
M2,12,Nov,7,IL,I1,T1,0,26.31161806
